,id,tweet,subtask_a,subtask_b,subtask_c
960,32310,@ USER @ USER As well this would allow you to still protest . But not stop a speaker or a group . Really Hitler did this in the early time of the Nazi party a group known a the SS would beat up politician and people that did n't agree with them . ( Sounds familiar smell like Antifa . ),OFF,TIN,GRP
961,10698,@ USER Don ’ t expect common sense from Liberals .,NOT,,
962,23094,@ USER Nobody care what @ USER think or want . She wasn ’ t elected haha . And she ’ s not helping her party either so stay out there your only helping the conservative Progressives DONT LIKE YOU,NOT,,
963,70213,@ USER I FUCKING love this ! ! ! ! so so true . and actually it ’ s in those type of job you will learn the most,OFF,UNT,
964,36136,@ USER Best not stray off message . We need to be using every death to blame gun and push for gun control . Talking about actual cause distracts from that . 🙉 # gunsense,NOT,,
965,61271,@ USER @ USER @ USER @ USER Huh ! The pot grows a council grows ... in this case it is a reduction ... and that amount $ m is going right back to the city for police gun control ... already announced !,NOT,,
966,90618,@ USER @ USER # nope ... With Mm no way ... maybe is time to ask Sky what ha gone wrong ? Because # Foster from CNN have the book first than KP tweeted about the book ... Liberals ... From Trump for Americans to Mm for British ... I do n't known who is worst,OFF,TIN,GRP
967,58120,@ USER Oh my heart ! She is beautiful . MUCH more beautiful than the immersion blender .,NOT,,
968,15174,A new bill aim to send masked Antifa activist to jail for year @ USER URL,NOT,,
969,41958,@ USER It ’ s so sad where we are in America now Liberals should be against this kind of McCarthyism All u have to do u accuse Yet there wa a Chinese spy in a dem office for year n the medium just shrug,NOT,,
970,40368,President Trump is fighting for the American worker and American Jobs ! # MAGA URL,NOT,,
971,75263,@ USER @ USER It ’ s laughable that you parade China with it shocking human right record . In China extreme Gun Control only meant death for million of Chinese citizen at the hand of the state ... The History is well known .,NOT,,
972,94345,@ USER how doe what I 'm saying relate to gun control . if police department will not prosecute their own family '' then it 's time to limit their access to all weapon . A police department reluctant to acknowledge their own wrong doings and correct them dont deserve access to weapon . '',OFF,TIN,OTH
973,90077,@ USER @ USER Don ’ t ever stop lil ma *COUGH* “ eddandflow ” *COUGH* oh shit is that my Snapchat how ’ d that slip out ? ! ... add me 🙏🏼😩,OFF,UNT,
974,56898,@ USER @ USER Did Chuck think Juanita Broderick credible-Keith Ellison ’ s girlfriend domestic abuse credible ? The truth is Chuck is a sh*t stirrer for a cause . In this case- ruin a man impeccable career-embarrass his wife & amp ; daughters-all in a sleazy day work . Y ? Liberals destroy what dont like,NOT,,
975,77180,@ USER all you want is gun control while you let corporation rip u Americans off you don ’ t stand up against cop assassinating unarmed black Americans cop are enemy of Americans that ’ s why their against @ USER because they want to kill black in America thanks @ USER,OFF,TIN,GRP
976,34565,. Killshot . Gun control . Rap devil,NOT,,
977,76105,@ USER Hollywood ’ s finest .,NOT,,
978,93281,# MondayMotivation Liberals backing Kavanaugh Accuser '' high school episode to attack # SCOTUSpick - but praised # Adultery superstar # McCain - logic much ? # MAGA # LiberalismIsAMentalDisorder URL,NOT,,
979,93028,@ USER Epic fail,NOT,,
980,20579,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Antifa would put nail in the pillow so I dont recommend it,NOT,,
981,36709,@ USER I hope she stay safe and she is a brave soul . I 'm on the coast of NC and will be staying put for now . I am scared but I ca n't leave without my hub . He ha to stay and man the prison he work for .,NOT,,
982,63408,A bitch is complaining to corporate about me in our lobby lmaooo,OFF,TIN,IND
983,99383,@ USER I saw some shit today that made me want to @ her and politely ask her if I could be her stylist ... . because I 'm not here for these early bangle bracelet and unnecessary accessory like who 's responsible ? I have a few word . URL,OFF,TIN,IND
984,35359,@ USER yyyy fuck no bitch we decided we both wa gone steepppp,OFF,TIN,IND
985,32776,# Liberals grasp at unproven straw ... # NotPlastic URL,OFF,TIN,GRP
986,69948,@ USER @ USER So @ USER is a BJP leaning intellectual '' but so called liberal are not Congress leaning `` intellectual '' and you are definitely not Congress karyakarta ... . '',NOT,,
987,17348,@ USER You said your complains for Fox News is nothing like Trump ’ s war against news medium . You are right . Trump didn ’ t use “ Espionage act of ” to spy reporter he doesn ’ t like . Yours is much worse and scary ! !,NOT,,
988,83724,@ USER @ USER So only people that own firearm are allowed to comment on the Gun Control Debate ? ? ! ! 😁,NOT,,
989,70434,@ USER Funny Human Rights He is Pro Abortion That settle it He lie pacified deceives Playboy,OFF,TIN,IND
990,47123,# DEMOCRACY Civil Disobedience is Paramount '' # DumpFord # Dictatorship # CONservatives # Liars # Fascists # ONpoli # TOpoli It ’ s time for Ontario ’ s other municipality to stand up for local democracy URL via @ USER,NOT,,
991,58915,@ USER Christina would have been a better choice than Courtney . Hadwin ha done this and is not a much of an amateur that she is making America believe,NOT,,
992,51128,@ USER @ USER @ USER @ USER @ USER @ USER @ USER is clearly racist and anti senior citizen . How do you allow this ? Conservatives will never take you seriously if you do n't start being fair .,OFF,TIN,OTH
993,63874,@ USER @ USER I mean he is worth it,NOT,,
994,40265,*a shooting happens in a country with gun control law for the first time in literally decades* Y'all : BUT THE GUN LAWS SHOULD 'VE PREVENTED THIS UNGA BUNGA THIS IS WHY GUN CONTROL SUCKS BET YOU DUMMIES WISH YOU HAD GUNS *meanwhile another school shooting happens in America*,NOT,,
995,67744,@ USER @ USER He is .,NOT,,
996,77193,@ USER @ USER Follow along.. Conservatives paid Fusion Fusion paid Orbis ( Steele 's company ) . It 's not that hard.. seriously,NOT,,
997,54759,@ USER Antifa isn ’ t after her .,NOT,,
998,90331,@ USER @ USER It matter le than swaying the political slant of the SCOTUS by both party . That ’ s a fact . This is only important to lib ’ s and conservative a to the Court makeup .,NOT,,
999,35544,"@ USER It 's up there with the bumper sticker liberal '' , just more expensive . ''",NOT,,
1000,19435,@ USER Damn he fell victim to a little thing called TOS much like the one on his own site URL URL,OFF,UNT,
1001,84894,@ USER @ USER If Kavanaugh is confirmed there will be two sexual deviant sitting on the Supreme Court . Both Conservatives and nominated by Republicans . Democrats put woman on the SCOTUS and Republicans put perverted men there . FOR THEIR LIFETIME ! # StopKavanaugh # StopTrump # SaveSCOTUS,OFF,TIN,GRP
1002,45521,@ USER @ USER Liberals have no shame . To them the outcome justifies the mean,OFF,TIN,GRP
1003,81754,@ USER @ USER @ USER Tippi Hedren wa in Julie and Jack ( which rifftrax also did ) . The scene from Birdemic that she is credited for wa from that movie playing on the tv in the hotel .,NOT,,
1004,87501,@ USER Coming from a guy who worry more about straw than cleaning up failed 'shitty ' policies..now he know best..lol,OFF,TIN,IND
1005,78424,@ USER I hope they were Reporting on Gun Control,NOT,,
1006,71984,@ USER @ USER Popular side doesn ’ t equal winning side . Facts are that private school do a much better job educating student than public school . Public school teacher get unfair perk that they don ’ t deserve . It ’ s unfair to private school teacher .,OFF,TIN,GRP
1007,43321,@ USER Jeff Flake look like he is flaking out on the confirmation .,NOT,,
1008,99643,@ USER How fucking sad 😣,OFF,TIN,OTH
1009,12272,@ USER Bull ... she is probably in debt and Soros is paying her ... you 're never afraid if this happened ... give u a break..,NOT,,
1010,63350,@ USER I suppose you think the way liberal attacked Sarah Palin wa courageous also . You ’ re just another hypocrite .,OFF,TIN,IND
1011,39443,@ USER @ USER Ilegal Invader Kills -Year-Old Canadian Girl,NOT,,
1012,68565,@ USER million dollar from cbs to # metoo can buy a lot of lie from a lot of professional witness with a lot of ax to grind . Antifa is fully financed by BLM million they collected from Obama ’ s Justice dept and look at the antiamerican havoc they create . # metoo is warming up .,NOT,,
1013,99745,@ USER @ USER WTF wa that other than a waste of a minute and change of my life,NOT,,
1014,56164,@ USER CATFIGHT ! ! ! MEOW,NOT,,
1015,74160,@ USER @ USER I much prefer the latter option .,NOT,,
1016,62679,@ USER you are not alone/ I am here with you🎶 😅,NOT,,
1017,93734,@ USER Bill I do not consider Democrats a Americans . Our Constitution doe not mean anything to them . Most of them are uncultured uneducated and violent like Antifa . Some have already declared Judge Kavanaugh Guilty of Rape .,NOT,,
1018,23956,@ USER Eject him from the Senate . What rule will he break next time . If you can ’ t follow rule you shouldn ’ t be a Senator .,NOT,,
1019,63696,@ USER @ USER I want to adopt this dog . He/She is so precious😘,NOT,,
1020,97846,@ USER @ USER All great American Patriots are the dreg of society in the warped and delusional perspective of Joe Blow Biden . He is a disgrace to America .,OFF,TIN,IND
1021,74245,@ USER What a joke . Another dirty trick Democrat on the George Soros payroll . The Democrat Party know no shame . # MAGA,OFF,TIN,GRP
1022,62559,@ USER she is 😩,NOT,,
1023,30353,@ USER You are very welcome Gordon and Shirley 🥀🐍🌹🐍🥀🐍🌹xxx,NOT,,
1024,31126,@ USER Clearly a long a she is safe no one else matter lol 😂😂😂,NOT,,
1025,92619,@ USER Always looking for fault and forgetting to look at the whole picture . Journalism ( objective reporting ) is dead a now everyone is a pundit ( subjective expert ) .,NOT,,
1026,16278,@ USER what the actual fuck..ill report them this is so fucked up,OFF,TIN,IND
1027,16251,@ USER He should leak that shit anyways lol,OFF,TIN,IND
1028,64189,-____- No other st world country ha bullshit like this because they do n't have BULLSHIT problem like this Fuck the gun industry and fuck the dipshits enabling them preventing sensible gun control URL,OFF,TIN,GRP
1029,10755,@ USER You are right Joe . I can do an interview with Fox when I get back from Iowa .,NOT,,
1030,68461,@ USER @ USER Itne me too liberal ko BURNOL khana padega ... .,NOT,,
1031,27318,@ USER @ USER We need gun control ! Lol,NOT,,
1032,78407,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Following # maga,NOT,,
1033,33186,@ USER She is absolutely adorable what a good mommy you take good care of her.💞,NOT,,
1034,61788,"@ USER @ USER @ USER @ USER Yes , you are right : not only lefty but ( neo ) liberal having any trouble . This paper have proper journalistic ethic '' - it 's funny 😆😆😆 ; and Magyar Nemzet or Népszabadság had `` highest circulation '' - it 's also funny /only in the communistic past ( before ) / 😆😆😆 ! URL",OFF,TIN,GRP
1035,71811,@ USER @ USER Tip . He is no franchise QB .,NOT,,
1036,95262,@ USER Great Gun Control ! Takes Concentration and Steady Hand ! Way to Go Girl ! URL,OFF,TIN,IND
1037,80439,@ USER Disgusting ! That tell you more than anything that we need law n order and that 's conservative n Kavanaugh !,OFF,UNT,
1038,83465,@ USER @ USER So ... what did The Big O accomplish on gun control in his year disaster ? ?,NOT,,
1039,80298,@ USER @ USER Anyone besides me think he is angling for Sessions job saw today statement made only sitting Senator would be approved a replacement otherwise Senators would n't stab Session in back well not sure how it make a difference but LG may be angling then send Mueller packing,NOT,,
1040,70706,@ USER Aurora is growing and learning stuff quickly ! She is really good at drawing and counting ! Such a intelligent baby ~ `` He laughts playfully at kiss being breaked . Pecks his nose . '',NOT,,
1041,73146,@ USER He is so underrated and I love how pure he is a a person,NOT,,
1042,13613,@ USER @ USER Or he raised a hand . SMH,NOT,,
1043,89043,-You would never guess that this employee play Covet ( a fashion game ) on her iPad in her free time . 📱 -She ha a strange phobia of dogs.🐕 -She is amazingly weird ! She can jump over her foot while it is in ... URL,OFF,TIN,IND
1044,13324,@ USER Go back to Canada you freak .,OFF,TIN,IND
1045,25808,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER yep bc not agreeing with forcing adult meme and choice on individual not developed enough to comprehend them mean I am homophobic,OFF,TIN,GRP
1046,74843,Americans are smarter than you think . # MAGA # VoteRed # RedWaveRising # SaveOurCountry # VoteDemsOut URL,NOT,,
