id,tweet,subtask_a,subtask_b,subtask_c
42027,anti-trump activist want dc trump hotel ’ liquor license revoked '' url # tcot # maga # rednationrising '',0,,
36883,@ user n't weigh lb considered 'porn star ' ?,1,1,0
33174,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user sure use lot butter !,0,,
14490,@ user @ user @ user @ user bank deregulation happened gordon brown dramatic change announced ( manifesto ) including independent central bank removal @ user supervision financial sector . old ? taught rubbish version history ?,1,0,
10859,@ user @ user every gathering liberal look like something wish seen ?,0,,
78850,@ user still feel really good team though . going would switched ? ’ made sense . made right decision probably still gon na win anyways,0,,
94885,@ user hoping . probably biggest crowd racist bigot country back antifa,1,0,
41268,@ user @ user @ user @ user @ user monkey used century dehumanize black people none anything th largest economy world billion surplus . everything else saying nonsense . againtske l leave,1,1,1
87694,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user make deliberate choice discus lived experience social security work solidarity people affected .,0,,
87232,@ user,0,,
99111,@ user @ user omg ! ! ! good guy evil ! ! ! ! thing happening america ! ! ! globalist world leader money would u believe evil good good evil ! ! ’ read good book ! ! end time ! ! ! !,1,1,1
11312,@ user @ user ’ far sc ’ best option . ’ want anyone else start . ’ reality .,0,,
90223,@ user @ user identify antifa 're transphobic ?,1,1,0
73525,@ user funny never get asked vote fake poll,0,,
53339,@ user @ user saddest thing 've read today conservative claiming kavanaugh 's presumed innocent . wrong . confirmation hearing prove character sit highest court life . n't criminal trial . - tim koontz,0,,
77031,@ user 'm crazy cause believe outcome happen sunday er kc niner baby,1,1,0
70238,@ user @ user looking price ...,0,,
48128,@ user @ user  comical ! ! think really something ! really 're getting laughed .,0,,
76330,@ user @ user oh shit mafia finally found,1,1,0
76501,@ user @ user never heard guy .,0,,
58948,@ user @ user @ user conservative blindly follow fascist ?,1,1,0
51116,@ user goodell worst commissioner sport time history,1,1,0
51552,. @ user please everyone favor delete false thread account . url,0,,
56804,@ user @ user @ user listened '' . n't give shit fan think . 're counting fox money . '',1,1,0
16387,@ user made fooln last night kavanaugh like spiteful child seeking attention youngo wide eyed rant . embarrassment chamber country,1,1,0
50952,@ user good- soundtrack dmed fire fuck still listen often bad- track better ( joking ’ shit ),1,0,
78769,# serenawilliams yes boycotted . nasty bit work .,1,1,0
80936,@ user @ user @ user @ user @ user amazing good leader ... ... wising ontario ... ..does lot image ... ..instead ... . losing liberal,0,,
47770,"@ user maybe never believed . maybe used & amp ; fooled many west desperate looking beacon '' calculative agenda . , bided time calculated ... got , true colour . ''",0,,
88493,krav maga defcon wuppertal @ body master url,0,,
23081,@ user dear @ user please understand anything except saving ur mine money . used tax money wisely child would government school . wife would got treatment . son would standing .,0,,
39486,@ user # qanon devotee : shooting sandy hook elementary school hoax false flag curry favor gun control,0,,
87754,@ user @ user cater collins murkowski approve . abandon conservative want expect vote anyways . insanity .,0,,
75542,@ user @ user @ user @ user q said expand thinking . came . hope put graphic people understand . # qanon # greatawakening # patriotsfight # wethepeople # unitedwestand # kag # maga # wakeup # walkaway # redoctober url,0,,
67640,@ user sir . governor house lahore used museum art gallery . minister information culture . please take measure protect place filth damage caused ignorant public . url,0,,
18912,@ user @ user let get straight want u hold confirmation hearing ? polygraph inadmissible . hear said said ? ford sign paper trump case illegal separation ? cavanagh every woman stating honorable . vote ye,1,1,1
53774,@ user u yuzusft face mod ? want cant dl :,0,,
40207,@ user @ user hillary supporter racist liberal .,1,1,1
60062,@ user @ user nothing stolen . crybaby liberal ’ get wanted ’ throwing temper tantrum year .,1,0,
13250,"@ user @ user @ user hear word well , faith '' - far know , co-founder right-wing islamic youth association , whose policy certainly regarded forerunner islamic-extremism . dear mr. grenell , let u hope right assessment ! ''",0,,
71385,@ user @ user ’ pres fact,0,,
79219,@ user manly enough guy hiding behind fake name profile pic . beta violent antifa thug ? guy ca n't seem make mind .,0,,
96393,@ user @ user security specialist deflected conservative ? n't know take .,0,,
83241,@ user oh shit trigger bigot,1,0,
53758,@ user 'll lock yo sorry as 🤗,1,1,0
38419,@ user many liberal . male female ! lol ,0,,
65857,new bill aim send masked antifa activist jail year @ user url,0,,
36757,. @ user serve interest washington liberal like @ user @ user @ user represent conservative kentucky value . # tooliberalfornky url,0,,
64609,@ user untrue ! & amp ; valuable .,0,,
40053,"@ user actually , hitler patterned style democrat america , hey ! 's '' . ''",0,,
90461,@ user one need hunting canada spread word.there place civilized society rifle shotguns.the coalition gun control association behind u support liberal . name safety kid mr blair ban gun .,1,1,0
53779,@ user @ user new gun control law would like see passed would accomplish ?,0,,
75310,@ user 's red zone tds .,0,,
44298,"... bunch self-aggrandizing liberal fancy dress mocking trump. ” except fancy dress , sound lot like dems trying lynch kavanaugh ... # politics # metoowitchhunt url",1,1,1
82751,bull $ hit keep coming . 're expected accept allegation face value . left swamp plot thickens . need offender . # confirmkavanaugh # maga url,1,1,0
63268,@ user showed video immoral wrong rioting antifa scumbags would disgusted . show tweet moreso .,0,,
54953,# willienelson laugh conservative # theview suddenly outraged support # democrat url,0,,
48371,.drew cat gorl work streaming : @ user url,0,,
33835,@ user look chill fuck bearded dragon url,1,0,
87535,@ user woooow trump voter getting really crazy maga !,1,1,1
73571,@ user @ user trump maga,1,1,0
65537,@ user @ user tomorrow night get dropped @ user @ user make sure robbed fraud,1,1,0
78081,@ user @ user @ user top ! ? yes ? ?,0,,
68597,@ user whole meta joke would original tweet fuckin calculation .,1,0,
20838,@ user said exchange day jail sentence 's max side could get .,0,,
27448,@ user @ user fake news grandstanding,0,,
24172,@ user @ user @ user oh yeah terry porter second pi call ( osu alumn ) ... naw im ... coach scumbag history ... know anything history aaron hernandez would know kind scumbag ... osu shithole story go on.. url,1,1,0
91198,@ user @ user ton security want u ! blow mind many gun control ppl bodyguard gun r suppose !,0,,
62790,@ user lt governor california concentrating another country . focusing california constituent fix ever increasing tax regulation double electricity bill rate ! url,0,,
58871,@ user criminal running scared !,0,,
46418,"@ user well , 's one idiot keep thinking show mirror every sundown rise walk night search carnage fill emptiness heart & amp ; soul used . altho , ya mention , lot conservative '' come mind . ''",1,1,0
25716,@ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user better question : american voter need defeat antifa & amp ; democrat sponsor ?,0,,
69946,# torylies # peoplesvote # stopbrexit @ user false news url,0,,
50060,@ user @ user @ user @ user @ user democraps someone else ? 's nothing smear campaign . liberal n't honest enough admit .,0,,
86078,@ user doubt greatest female athlete sore loser imo,1,1,0
71283,little appreciation post bestie ’ bad bitch ’ thankful her @ user url,1,1,0
19926,@ user @ user leona start something big come ... liberal sit terror house common ... better criticize groper ! ! !,0,,
18638,# liberal generally ’ think rule apply . # hipster sped walked front get item le line . nearly . suffer behind patchouly oil thing growing beard . # ebt card declined .,0,,
35248,@ user @ user 's bull shit . know .,1,1,0
87495,@ user running speak . ’ work . healed . job done . way world . expecting back . ~ sigh take deep breath straightening non existent wrinkle shirt~,0,,
56032,@ user love penis want keep . would rather smoke joint .,1,0,
92643,@ user @ user voted liberal first time account harper ... satisfied liberal,0,,
17338,@ user @ user dog flea .,1,1,0
11952,@ user @ user @ user @ user wow sami killing,0,,
33197,@ user @ user @ user @ user antifa ? fighting neo-nazis oppose fascism neo-nazis running people car ? pointless . enough .,0,,
22201,@ user session indict cohort operation fast furious,0,,
25082,@ user coward really right ag . disappointment . day numbered party .,1,1,0
42219,@ user deal mexico eu trade trade deal . n't need want gun control deal climate '' deal '',1,0,
91291,@ user @ user clearly amazing little girl ability put 's shoe . show empathy child others . able distinguish right wrong matter put shame try bully conform . hero,0,,
69848,( th @ @ user taking knee anything w/military ) # conservative hate far care # vaterans smh # trumpsamerica,0,,
80103,@ user tihnks telling big lie .,1,0,
64243,# disgusted constituent voted liberal # leonaalleslev # fuck url,0,,
21895,@ user heard actually gon na cgi antifa flag . know . accuracy,0,,
34825,"@ user yes , watching elitist prima donna toss tantrum court called & amp ; penalized ( 'cheating ' ) getting coaching pretty entertaining ! coach even admitted , coaching . '' , back regularly scheduled sanity , rule law & amp ; accountability ! ''",0,,
98184,"@ user tough crap mazie ! '' men false accusation well hurt democrat lie , false accusation , biased government agency , biased medium sensationalism antifa bully etc ... ... ''",1,1,0
16564,@ user like antifa ?,0,,
63398,@ user @ user say political revolutionary hire '' 'm seeing anything revolutionary think . maybe meant revolting . '',0,,
88927,"@ user @ user @ user @ user um , ? saying labour party hatred '' implies hateful party , therefore conservative le hateful . whilst claim tory disputed , 's whataboutery . ''",1,1,1
12101,@ user @ user @ user  think sen collins stupid coward & amp ; bullie sencollins whatconservatives life ⃣yrs please vote kavanaugh letgod take care rest,1,1,0
86353,@ user @ user @ user interesting aware political system @ user,0,,
